review_id,customer_id,product_id,rating,comment,review_date
3811,722,74,4,Absolutely love it! Exceeded my expectations.,2023-08-25
3812,416,171,2,Very disappointed with this purchase.,2023-11-19
3813,386,410,3,"Works as expected, nothing special though.",2023-01-21
3814,72,768,3,"Good product overall, but has some minor issues.",2023-09-26
3815,271,1048,5,Perfect in every way. Worth every penny!,2023-10-24
3816,525,608,3,"Good product overall, but has some minor issues.",2023-08-06
3817,663,765,4,Perfect in every way. Worth every penny!,2023-07-07
3818,131,1134,2,Poor quality and doesn't work as described.,2023-11-04
3819,670,285,4,Highly recommend! Excellent quality.,2023-11-04
3820,956,172,4,Absolutely love it! Exceeded my expectations.,2023-09-17
3821,492,848,3,"Works as expected, nothing special though.",2023-10-04
3822,296,353,3,"Good product overall, but has some minor issues.",2023-06-11
3823,489,222,4,Perfect in every way. Worth every penny!,2023-10-10
3824,592,86,2,Poor quality and doesn't work as described.,2023-10-02
3825,148,54,2,Poor quality and doesn't work as described.,2023-08-11
3826,217,656,4,Absolutely love it! Exceeded my expectations.,2023-08-21
3827,208,651,4,Absolutely love it! Exceeded my expectations.,2023-07-23
3828,492,760,3,"Good product overall, but has some minor issues.",2023-09-19
3829,197,548,2,Poor quality and doesn't work as described.,2023-11-23
3830,65,576,3,"Good product overall, but has some minor issues.",2023-01-05
3831,495,786,5,Perfect in every way. Worth every penny!,2023-09-16
3832,835,670,2,Very disappointed with this purchase.,2023-02-08
3833,121,690,3,"Works as expected, nothing special though.",2023-07-02
3834,244,963,3,"Good product overall, but has some minor issues.",2023-10-03
3835,45,35,5,Highly recommend! Excellent quality.,2023-05-27
3836,456,881,2,Poor quality and doesn't work as described.,2023-09-05
3837,664,72,5,Perfect in every way. Worth every penny!,2023-03-19
3838,672,775,5,Perfect in every way. Worth every penny!,2023-07-29
3839,417,809,4,Perfect in every way. Worth every penny!,2023-12-19
3840,29,599,2,Very disappointed with this purchase.,2023-09-10
3841,84,129,5,Absolutely love it! Exceeded my expectations.,2023-05-03
3842,249,96,4,Perfect in every way. Worth every penny!,2023-02-20
3843,273,305,1,Very disappointed with this purchase.,2023-06-24
3844,648,774,3,"Good product overall, but has some minor issues.",2023-01-10
3845,34,582,3,"Good product overall, but has some minor issues.",2023-06-26
3846,468,567,3,"Works as expected, nothing special though.",2023-02-23
3847,521,1098,4,Highly recommend! Excellent quality.,2023-01-11
3848,17,126,2,Poor quality and doesn't work as described.,2023-07-15
3849,770,104,4,Highly recommend! Excellent quality.,2023-01-20
3850,476,371,3,"Good product overall, but has some minor issues.",2023-03-25
3851,471,765,4,Highly recommend! Excellent quality.,2023-02-25
3852,118,494,3,"Works as expected, nothing special though.",2023-12-03
3853,174,752,3,"Works as expected, nothing special though.",2023-09-29
3854,233,4,4,Absolutely love it! Exceeded my expectations.,2023-10-17
3855,449,1102,3,"Works as expected, nothing special though.",2023-03-28
3856,303,1012,3,"Works as expected, nothing special though.",2023-09-30
3857,35,293,4,Absolutely love it! Exceeded my expectations.,2023-09-23
3858,829,411,4,Absolutely love it! Exceeded my expectations.,2023-08-23
3859,95,694,3,"Good product overall, but has some minor issues.",2023-12-11
3860,527,71,4,Highly recommend! Excellent quality.,2023-09-03
3861,689,444,5,Highly recommend! Excellent quality.,2023-05-12
3862,609,266,5,Perfect in every way. Worth every penny!,2023-10-11
3863,233,618,2,Poor quality and doesn't work as described.,2023-07-22
3864,805,102,4,Absolutely love it! Exceeded my expectations.,2023-09-22
3865,42,644,5,Highly recommend! Excellent quality.,2023-08-26
3866,408,1162,4,Absolutely love it! Exceeded my expectations.,2023-01-14
3867,554,853,3,"Good product overall, but has some minor issues.",2023-09-16
3868,739,305,2,Very disappointed with this purchase.,2023-02-16
3869,386,67,4,Absolutely love it! Exceeded my expectations.,2023-10-16
3870,110,1129,4,Highly recommend! Excellent quality.,2023-05-24
3871,433,653,4,Perfect in every way. Worth every penny!,2023-05-18
3872,900,794,3,"Good product overall, but has some minor issues.",2023-07-25
3873,127,874,2,Poor quality and doesn't work as described.,2023-05-01
3874,394,86,4,Perfect in every way. Worth every penny!,2023-10-30
3875,129,99,5,Perfect in every way. Worth every penny!,2023-02-05
3876,328,349,2,Poor quality and doesn't work as described.,2023-07-31
3877,221,966,3,"Good product overall, but has some minor issues.",2023-04-04
3878,825,163,3,"Good product overall, but has some minor issues.",2023-09-25
3879,406,1027,5,Highly recommend! Excellent quality.,2023-05-23
3880,448,466,5,Absolutely love it! Exceeded my expectations.,2023-08-21
3881,445,566,5,Perfect in every way. Worth every penny!,2023-09-23
3882,292,108,5,Highly recommend! Excellent quality.,2023-06-24
3883,115,1144,4,Highly recommend! Excellent quality.,2023-02-11
3884,774,801,3,"Works as expected, nothing special though.",2023-10-24
3885,804,657,4,Highly recommend! Excellent quality.,2023-12-02
3886,688,187,4,Absolutely love it! Exceeded my expectations.,2023-07-01
3887,8,13,4,Perfect in every way. Worth every penny!,2023-09-23
3888,722,13,2,Poor quality and doesn't work as described.,2023-07-16
3889,162,1123,4,Absolutely love it! Exceeded my expectations.,2023-03-15
3890,931,745,4,Perfect in every way. Worth every penny!,2023-03-31
3891,504,790,5,Highly recommend! Excellent quality.,2023-02-11
3892,275,49,5,Absolutely love it! Exceeded my expectations.,2023-12-26
3893,710,50,4,Highly recommend! Excellent quality.,2023-11-09
3894,1,332,4,Absolutely love it! Exceeded my expectations.,2023-06-13
3895,580,974,5,Highly recommend! Excellent quality.,2023-09-05
3896,276,753,5,Highly recommend! Excellent quality.,2023-05-09
3897,285,1049,4,Absolutely love it! Exceeded my expectations.,2023-04-08
3898,365,503,3,"Works as expected, nothing special though.",2023-04-14
3899,428,444,2,Poor quality and doesn't work as described.,2023-07-20
3900,722,923,2,Very disappointed with this purchase.,2023-04-19
3901,543,90,5,Highly recommend! Excellent quality.,2023-09-08
3902,697,588,5,Perfect in every way. Worth every penny!,2023-07-11
3903,27,983,2,Very disappointed with this purchase.,2023-09-16
3904,847,389,2,Very disappointed with this purchase.,2023-09-15
3905,835,639,5,Perfect in every way. Worth every penny!,2023-04-20
3906,600,292,4,Absolutely love it! Exceeded my expectations.,2023-01-30
3907,375,881,4,Absolutely love it! Exceeded my expectations.,2023-10-07
3908,60,401,3,"Works as expected, nothing special though.",2023-05-11
3909,124,963,5,Absolutely love it! Exceeded my expectations.,2023-06-04
3910,203,96,4,Absolutely love it! Exceeded my expectations.,2023-01-30
3911,653,228,4,Highly recommend! Excellent quality.,2023-12-06
3912,447,21,4,Highly recommend! Excellent quality.,2023-03-03
3913,838,1155,5,Perfect in every way. Worth every penny!,2023-03-17
3914,4,452,5,Perfect in every way. Worth every penny!,2023-11-27
3915,685,991,4,Highly recommend! Excellent quality.,2023-04-21
3916,595,1022,4,Absolutely love it! Exceeded my expectations.,2023-08-26
3917,728,585,4,Absolutely love it! Exceeded my expectations.,2023-04-07
3918,312,538,4,Perfect in every way. Worth every penny!,2023-01-12
3919,403,754,2,Poor quality and doesn't work as described.,2023-02-23
3920,117,1169,1,Poor quality and doesn't work as described.,2023-09-24
3921,826,205,4,Highly recommend! Excellent quality.,2023-09-15
3922,652,919,5,Highly recommend! Excellent quality.,2023-08-26
3923,257,408,3,"Works as expected, nothing special though.",2023-12-11
3924,918,1120,4,Absolutely love it! Exceeded my expectations.,2023-05-12
3925,463,1109,4,Perfect in every way. Worth every penny!,2023-08-05
3926,147,11,3,"Works as expected, nothing special though.",2023-04-03
3927,133,1099,5,Perfect in every way. Worth every penny!,2023-09-27
3928,730,677,5,Highly recommend! Excellent quality.,2023-05-15
3929,313,150,4,Perfect in every way. Worth every penny!,2023-05-10
3930,36,632,4,Highly recommend! Excellent quality.,2023-06-19
3931,871,57,5,Highly recommend! Excellent quality.,2023-04-15
3932,646,429,2,Poor quality and doesn't work as described.,2023-05-19
3933,920,810,4,Perfect in every way. Worth every penny!,2023-06-11
3934,221,899,3,"Works as expected, nothing special though.",2023-02-25
3935,689,722,4,Highly recommend! Excellent quality.,2023-12-02
3936,514,1189,2,Very disappointed with this purchase.,2023-07-02
3937,896,758,2,Very disappointed with this purchase.,2023-10-18
3938,284,25,5,Perfect in every way. Worth every penny!,2023-09-21
3939,39,1020,5,Perfect in every way. Worth every penny!,2023-03-25
3940,9,863,3,"Works as expected, nothing special though.",2023-02-10
3941,947,498,4,Absolutely love it! Exceeded my expectations.,2023-12-19
3942,287,557,3,"Works as expected, nothing special though.",2023-05-25
3943,64,825,5,Highly recommend! Excellent quality.,2023-04-01
3944,375,395,4,Highly recommend! Excellent quality.,2023-06-10
3945,303,786,3,"Works as expected, nothing special though.",2023-03-11
3946,116,798,5,Highly recommend! Excellent quality.,2023-08-21
3947,533,346,5,Absolutely love it! Exceeded my expectations.,2023-10-07
3948,347,542,3,"Good product overall, but has some minor issues.",2023-06-04
3949,664,793,4,Perfect in every way. Worth every penny!,2023-09-02
3950,674,88,4,Highly recommend! Excellent quality.,2023-01-18
3951,876,889,3,"Good product overall, but has some minor issues.",2023-10-25
3952,194,381,2,Very disappointed with this purchase.,2023-11-13
3953,647,996,4,Highly recommend! Excellent quality.,2023-11-03
3954,689,590,4,Absolutely love it! Exceeded my expectations.,2023-10-11
3955,49,973,2,Very disappointed with this purchase.,2023-04-15
3956,469,169,3,"Good product overall, but has some minor issues.",2023-04-16
3957,733,888,5,Highly recommend! Excellent quality.,2023-07-03
3958,32,686,5,Absolutely love it! Exceeded my expectations.,2023-02-16
3959,943,943,2,Poor quality and doesn't work as described.,2023-04-11
3960,808,904,5,Perfect in every way. Worth every penny!,2023-06-18
3961,901,203,3,"Good product overall, but has some minor issues.",2023-10-15
3962,160,806,4,Perfect in every way. Worth every penny!,2023-12-22
3963,123,80,5,Perfect in every way. Worth every penny!,2023-12-03
3964,387,722,3,"Works as expected, nothing special though.",2023-05-12
3965,484,51,3,"Good product overall, but has some minor issues.",2023-10-21
3966,2,596,5,Perfect in every way. Worth every penny!,2023-09-13
3967,790,343,5,Perfect in every way. Worth every penny!,2023-03-30
3968,552,1053,4,Highly recommend! Excellent quality.,2023-10-26
3969,908,1135,2,Very disappointed with this purchase.,2023-04-03
3970,410,121,5,Perfect in every way. Worth every penny!,2023-03-22
3971,201,790,2,Very disappointed with this purchase.,2023-05-28
3972,722,359,2,Very disappointed with this purchase.,2023-07-16
3973,579,1027,2,Poor quality and doesn't work as described.,2023-12-06
3974,895,404,4,Perfect in every way. Worth every penny!,2023-08-29
3975,522,305,2,Poor quality and doesn't work as described.,2023-04-17
3976,425,472,5,Absolutely love it! Exceeded my expectations.,2023-11-02
3977,187,882,1,Poor quality and doesn't work as described.,2023-01-17
3978,285,39,3,"Works as expected, nothing special though.",2023-10-31
3979,539,388,3,"Good product overall, but has some minor issues.",2023-11-02
3980,252,947,2,Poor quality and doesn't work as described.,2023-02-23
3981,733,838,3,"Works as expected, nothing special though.",2023-10-11
3982,364,679,5,Absolutely love it! Exceeded my expectations.,2023-08-03
3983,91,97,4,Highly recommend! Excellent quality.,2023-09-13
3984,158,871,1,Very disappointed with this purchase.,2023-01-31
3985,239,156,4,Absolutely love it! Exceeded my expectations.,2023-11-09
3986,969,1148,5,Perfect in every way. Worth every penny!,2023-02-19
3987,601,655,2,Poor quality and doesn't work as described.,2023-08-09
3988,396,884,3,"Works as expected, nothing special though.",2023-04-25
3989,20,792,1,Poor quality and doesn't work as described.,2023-04-06
3990,221,59,4,Absolutely love it! Exceeded my expectations.,2023-11-01
3991,729,723,4,Absolutely love it! Exceeded my expectations.,2023-07-15
3992,373,22,4,Perfect in every way. Worth every penny!,2023-09-22
3993,931,1042,3,"Works as expected, nothing special though.",2023-10-10
3994,854,767,2,Poor quality and doesn't work as described.,2023-11-17
3995,239,835,3,"Good product overall, but has some minor issues.",2023-06-02
3996,755,77,5,Highly recommend! Excellent quality.,2023-06-20
3997,297,1117,5,Absolutely love it! Exceeded my expectations.,2023-03-14
3998,471,940,3,"Good product overall, but has some minor issues.",2023-06-03
3999,66,827,4,Perfect in every way. Worth every penny!,2023-07-27
4000,108,845,4,Absolutely love it! Exceeded my expectations.,2023-12-10
4001,794,138,4,Highly recommend! Excellent quality.,2023-02-01
4002,729,315,4,Highly recommend! Excellent quality.,2023-10-02
4003,179,1158,2,Very disappointed with this purchase.,2023-04-21
4004,426,131,5,Perfect in every way. Worth every penny!,2023-07-23
4005,636,952,5,Highly recommend! Excellent quality.,2023-01-11
4006,173,252,3,"Good product overall, but has some minor issues.",2023-03-06
4007,716,333,3,"Works as expected, nothing special though.",2023-12-14
4008,376,235,5,Perfect in every way. Worth every penny!,2023-11-09
4009,740,1011,3,"Good product overall, but has some minor issues.",2023-05-27
4010,583,733,5,Highly recommend! Excellent quality.,2023-06-04
4011,727,142,4,Perfect in every way. Worth every penny!,2023-03-10
4012,506,62,3,"Works as expected, nothing special though.",2023-07-01
4013,678,1072,3,"Good product overall, but has some minor issues.",2023-11-18
4014,556,298,3,"Works as expected, nothing special though.",2023-01-28
4015,213,510,4,Highly recommend! Excellent quality.,2023-02-12
4016,55,836,5,Absolutely love it! Exceeded my expectations.,2023-11-10
4017,501,173,3,"Works as expected, nothing special though.",2023-09-15
4018,174,494,3,"Good product overall, but has some minor issues.",2023-07-28
4019,310,550,2,Very disappointed with this purchase.,2023-04-05
4020,188,1085,4,Highly recommend! Excellent quality.,2023-01-01
4021,909,362,4,Perfect in every way. Worth every penny!,2023-02-06
4022,472,119,4,Absolutely love it! Exceeded my expectations.,2023-12-24
4023,202,741,4,Absolutely love it! Exceeded my expectations.,2023-12-11
4024,555,972,4,Highly recommend! Excellent quality.,2023-01-25
4025,963,508,5,Highly recommend! Excellent quality.,2023-04-23
4026,416,1154,1,Poor quality and doesn't work as described.,2023-01-26
4027,459,806,4,Perfect in every way. Worth every penny!,2023-08-23
4028,786,1056,4,Highly recommend! Excellent quality.,2023-01-19
4029,212,468,4,Highly recommend! Excellent quality.,2023-09-01
4030,724,814,2,Very disappointed with this purchase.,2023-03-06
4031,285,447,4,Perfect in every way. Worth every penny!,2023-04-25
4032,825,590,3,"Good product overall, but has some minor issues.",2023-07-02
4033,357,120,4,Absolutely love it! Exceeded my expectations.,2023-04-19
4034,60,457,2,Poor quality and doesn't work as described.,2023-07-20
4035,841,767,2,Very disappointed with this purchase.,2023-11-13
4036,703,467,3,"Good product overall, but has some minor issues.",2023-08-13
4037,512,954,3,"Good product overall, but has some minor issues.",2023-10-22
4038,211,538,5,Perfect in every way. Worth every penny!,2023-08-16
4039,411,556,3,"Good product overall, but has some minor issues.",2023-10-15
4040,680,602,3,"Works as expected, nothing special though.",2023-02-06
4041,356,600,3,"Works as expected, nothing special though.",2023-01-05
4042,501,613,5,Perfect in every way. Worth every penny!,2023-05-23
4043,118,700,2,Poor quality and doesn't work as described.,2023-06-21
4044,902,489,3,"Good product overall, but has some minor issues.",2023-08-20
4045,731,632,4,Perfect in every way. Worth every penny!,2023-05-16
4046,786,696,5,Perfect in every way. Worth every penny!,2023-09-26
4047,692,43,1,Poor quality and doesn't work as described.,2023-10-06
4048,622,294,1,Poor quality and doesn't work as described.,2023-10-07
4049,221,774,5,Absolutely love it! Exceeded my expectations.,2023-03-18
4050,969,518,3,"Good product overall, but has some minor issues.",2023-09-27
4051,189,303,2,Very disappointed with this purchase.,2023-10-15
4052,549,1089,4,Absolutely love it! Exceeded my expectations.,2023-03-31
4053,520,656,4,Perfect in every way. Worth every penny!,2023-05-25
4054,228,247,4,Highly recommend! Excellent quality.,2023-01-04
4055,586,1009,3,"Works as expected, nothing special though.",2023-07-14
4056,940,543,3,"Works as expected, nothing special though.",2023-09-29
4057,31,846,4,Perfect in every way. Worth every penny!,2023-05-01
4058,599,522,3,"Works as expected, nothing special though.",2023-05-09
4059,111,997,4,Absolutely love it! Exceeded my expectations.,2023-03-24
4060,774,330,4,Absolutely love it! Exceeded my expectations.,2023-11-14
4061,304,759,5,Perfect in every way. Worth every penny!,2023-09-19
4062,395,723,2,Very disappointed with this purchase.,2023-01-01
4063,847,985,5,Highly recommend! Excellent quality.,2023-08-15
4064,804,329,5,Absolutely love it! Exceeded my expectations.,2023-06-26
4065,604,612,3,"Works as expected, nothing special though.",2023-03-14
4066,301,759,2,Poor quality and doesn't work as described.,2023-09-15
4067,197,234,4,Perfect in every way. Worth every penny!,2023-04-21
4068,395,319,4,Perfect in every way. Worth every penny!,2023-08-05
4069,31,558,4,Absolutely love it! Exceeded my expectations.,2023-05-07
4070,9,281,5,Highly recommend! Excellent quality.,2023-07-26
4071,491,667,2,Very disappointed with this purchase.,2023-02-12
4072,783,440,5,Absolutely love it! Exceeded my expectations.,2023-01-15
4073,904,64,3,"Good product overall, but has some minor issues.",2023-09-03
4074,504,481,5,Absolutely love it! Exceeded my expectations.,2023-10-30
4075,9,1098,5,Highly recommend! Excellent quality.,2023-08-24
4076,849,625,4,Highly recommend! Excellent quality.,2023-02-13
4077,4,704,1,Poor quality and doesn't work as described.,2023-03-04
4078,807,463,4,Highly recommend! Excellent quality.,2023-04-16
4079,654,861,5,Absolutely love it! Exceeded my expectations.,2023-10-11
4080,101,846,4,Absolutely love it! Exceeded my expectations.,2023-04-23
4081,772,854,5,Highly recommend! Excellent quality.,2023-09-24
4082,947,1064,2,Poor quality and doesn't work as described.,2023-12-14
4083,854,902,5,Perfect in every way. Worth every penny!,2023-03-28
4084,468,622,4,Highly recommend! Excellent quality.,2023-05-03
4085,654,647,5,Highly recommend! Excellent quality.,2023-10-31
4086,160,952,3,"Works as expected, nothing special though.",2023-04-06
4087,592,218,3,"Good product overall, but has some minor issues.",2023-08-18
4088,19,552,4,Absolutely love it! Exceeded my expectations.,2023-01-08
4089,122,240,3,"Works as expected, nothing special though.",2023-04-14
4090,176,1044,5,Highly recommend! Excellent quality.,2023-05-21
4091,194,312,4,Highly recommend! Excellent quality.,2023-09-18
4092,840,683,4,Highly recommend! Excellent quality.,2023-09-13
4093,241,331,3,"Good product overall, but has some minor issues.",2023-04-17
4094,517,184,4,Highly recommend! Excellent quality.,2023-12-21
4095,60,482,4,Absolutely love it! Exceeded my expectations.,2023-01-03
4096,360,732,3,"Works as expected, nothing special though.",2023-01-11
4097,851,269,4,Absolutely love it! Exceeded my expectations.,2023-08-09
4098,327,611,3,"Good product overall, but has some minor issues.",2023-09-30
4099,655,1153,2,Poor quality and doesn't work as described.,2023-02-15
4100,661,597,5,Highly recommend! Excellent quality.,2023-10-14
4101,79,917,3,"Works as expected, nothing special though.",2023-09-17
4102,949,485,2,Poor quality and doesn't work as described.,2023-09-18
4103,319,210,5,Absolutely love it! Exceeded my expectations.,2023-09-13
4104,298,43,2,Poor quality and doesn't work as described.,2023-07-14
4105,915,1101,4,Absolutely love it! Exceeded my expectations.,2023-05-30
4106,157,1166,4,Absolutely love it! Exceeded my expectations.,2023-05-06
4107,253,823,5,Highly recommend! Excellent quality.,2023-06-16
4108,746,906,5,Perfect in every way. Worth every penny!,2023-05-24
4109,286,83,3,"Good product overall, but has some minor issues.",2023-05-31
4110,862,308,4,Highly recommend! Excellent quality.,2023-02-18
4111,749,1105,4,Absolutely love it! Exceeded my expectations.,2023-03-21
4112,182,178,4,Absolutely love it! Exceeded my expectations.,2023-09-17
4113,412,410,3,"Works as expected, nothing special though.",2023-12-28
4114,837,976,5,Highly recommend! Excellent quality.,2023-01-13
4115,457,953,3,"Good product overall, but has some minor issues.",2023-01-28
4116,841,558,4,Perfect in every way. Worth every penny!,2023-09-14
4117,90,216,3,"Good product overall, but has some minor issues.",2023-02-04
4118,716,499,3,"Works as expected, nothing special though.",2023-05-15
4119,968,331,3,"Good product overall, but has some minor issues.",2023-05-25
4120,67,743,3,"Works as expected, nothing special though.",2023-09-14
4121,472,944,4,Absolutely love it! Exceeded my expectations.,2023-02-07
4122,515,1175,2,Very disappointed with this purchase.,2023-09-05
4123,807,388,2,Poor quality and doesn't work as described.,2023-11-07
4124,583,435,3,"Works as expected, nothing special though.",2023-02-28
4125,863,381,3,"Good product overall, but has some minor issues.",2023-06-28
4126,969,697,2,Poor quality and doesn't work as described.,2023-12-19
4127,59,596,3,"Good product overall, but has some minor issues.",2023-09-26
4128,439,913,2,Very disappointed with this purchase.,2023-12-31
4129,160,33,5,Perfect in every way. Worth every penny!,2023-05-26
4130,519,1013,3,"Good product overall, but has some minor issues.",2023-02-07
4131,349,792,2,Poor quality and doesn't work as described.,2023-07-12
4132,641,1068,5,Absolutely love it! Exceeded my expectations.,2023-09-22
4133,866,678,3,"Good product overall, but has some minor issues.",2023-01-05
4134,627,548,5,Highly recommend! Excellent quality.,2023-07-01
4135,315,954,5,Highly recommend! Excellent quality.,2023-04-03
4136,160,909,3,"Works as expected, nothing special though.",2023-07-14
4137,505,897,3,"Good product overall, but has some minor issues.",2023-04-30
4138,806,389,4,Perfect in every way. Worth every penny!,2023-11-22
4139,762,934,4,Absolutely love it! Exceeded my expectations.,2023-02-01
4140,118,875,5,Highly recommend! Excellent quality.,2023-08-12
4141,359,146,2,Poor quality and doesn't work as described.,2023-08-28
4142,696,380,2,Very disappointed with this purchase.,2023-03-30
4143,146,433,5,Perfect in every way. Worth every penny!,2023-04-22
4144,203,690,3,"Good product overall, but has some minor issues.",2023-11-22
4145,752,625,3,"Good product overall, but has some minor issues.",2023-07-10
4146,123,909,4,Absolutely love it! Exceeded my expectations.,2023-12-05
4147,755,1135,3,"Works as expected, nothing special though.",2023-11-15
4148,248,522,5,Perfect in every way. Worth every penny!,2023-04-28
4149,563,370,5,Perfect in every way. Worth every penny!,2023-08-12
4150,100,623,5,Absolutely love it! Exceeded my expectations.,2023-11-30
4151,195,1123,1,Very disappointed with this purchase.,2023-10-27
4152,949,393,4,Absolutely love it! Exceeded my expectations.,2023-10-29
4153,727,1007,3,"Works as expected, nothing special though.",2023-12-17
4154,28,207,1,Very disappointed with this purchase.,2023-07-21
4155,532,30,5,Highly recommend! Excellent quality.,2023-09-26
4156,425,1158,5,Highly recommend! Excellent quality.,2023-07-16
4157,322,776,5,Absolutely love it! Exceeded my expectations.,2023-03-10
4158,622,889,2,Very disappointed with this purchase.,2023-07-24
4159,432,299,2,Poor quality and doesn't work as described.,2023-02-11
4160,586,896,5,Absolutely love it! Exceeded my expectations.,2023-03-28
4161,9,418,5,Perfect in every way. Worth every penny!,2023-02-25
4162,806,651,2,Poor quality and doesn't work as described.,2023-08-10
4163,622,1059,5,Perfect in every way. Worth every penny!,2023-12-14
4164,104,794,2,Very disappointed with this purchase.,2023-08-27
4165,81,701,3,"Works as expected, nothing special though.",2023-08-18
4166,12,785,4,Highly recommend! Excellent quality.,2023-06-28
4167,256,427,3,"Good product overall, but has some minor issues.",2023-04-14
4168,869,920,4,Absolutely love it! Exceeded my expectations.,2023-12-09
4169,709,1021,4,Highly recommend! Excellent quality.,2023-05-18
4170,618,199,3,"Good product overall, but has some minor issues.",2023-08-07
4171,711,328,3,"Works as expected, nothing special though.",2023-02-14
4172,521,291,3,"Good product overall, but has some minor issues.",2023-12-08
4173,319,604,4,Highly recommend! Excellent quality.,2023-07-23
4174,582,425,4,Absolutely love it! Exceeded my expectations.,2023-05-21
4175,570,836,3,"Good product overall, but has some minor issues.",2023-05-13
4176,916,377,3,"Works as expected, nothing special though.",2023-11-21
4177,510,779,4,Highly recommend! Excellent quality.,2023-08-09
4178,44,650,4,Absolutely love it! Exceeded my expectations.,2023-12-23
4179,69,100,3,"Works as expected, nothing special though.",2023-06-22
4180,612,709,2,Very disappointed with this purchase.,2023-10-23
4181,609,551,3,"Good product overall, but has some minor issues.",2023-12-14
4182,30,662,4,Highly recommend! Excellent quality.,2023-11-24
4183,57,1147,4,Highly recommend! Excellent quality.,2023-02-13
4184,573,788,2,Very disappointed with this purchase.,2023-08-12
4185,82,91,2,Very disappointed with this purchase.,2023-09-05
4186,123,319,5,Perfect in every way. Worth every penny!,2023-07-29
4187,345,900,5,Highly recommend! Excellent quality.,2023-10-13
4188,500,336,3,"Good product overall, but has some minor issues.",2023-04-15
4189,170,358,4,Perfect in every way. Worth every penny!,2023-12-09
4190,547,348,3,"Good product overall, but has some minor issues.",2023-08-27
4191,79,321,5,Perfect in every way. Worth every penny!,2023-06-19
4192,790,1116,4,Perfect in every way. Worth every penny!,2023-07-31
4193,190,571,3,"Works as expected, nothing special though.",2023-06-06
4194,935,1159,3,"Works as expected, nothing special though.",2023-02-22
4195,765,401,1,Very disappointed with this purchase.,2023-10-15
4196,761,377,4,Highly recommend! Excellent quality.,2023-07-18
4197,567,326,3,"Works as expected, nothing special though.",2023-06-24
4198,509,387,5,Perfect in every way. Worth every penny!,2023-11-01
4199,780,670,4,Perfect in every way. Worth every penny!,2023-11-10
4200,918,267,4,Highly recommend! Excellent quality.,2023-05-08
4201,257,1187,2,Very disappointed with this purchase.,2023-04-27
4202,414,417,3,"Good product overall, but has some minor issues.",2023-02-26
4203,528,1189,2,Poor quality and doesn't work as described.,2023-07-14
4204,888,89,5,Absolutely love it! Exceeded my expectations.,2023-08-24
4205,360,948,5,Highly recommend! Excellent quality.,2023-10-20
4206,436,995,4,Absolutely love it! Exceeded my expectations.,2023-02-26
4207,329,741,3,"Good product overall, but has some minor issues.",2023-09-07
4208,565,1007,3,"Good product overall, but has some minor issues.",2023-07-19
4209,141,774,4,Absolutely love it! Exceeded my expectations.,2023-06-17
4210,716,1024,3,"Good product overall, but has some minor issues.",2023-09-25
4211,187,410,3,"Good product overall, but has some minor issues.",2023-10-17
4212,514,959,5,Absolutely love it! Exceeded my expectations.,2023-11-27
4213,475,692,3,"Good product overall, but has some minor issues.",2023-06-18
4214,7,685,3,"Good product overall, but has some minor issues.",2023-01-07
4215,546,431,3,"Good product overall, but has some minor issues.",2023-03-29
4216,808,550,5,Perfect in every way. Worth every penny!,2023-12-12
4217,904,859,2,Poor quality and doesn't work as described.,2023-08-24
4218,806,1115,4,Absolutely love it! Exceeded my expectations.,2023-06-22
4219,298,561,5,Perfect in every way. Worth every penny!,2023-01-30
4220,340,788,5,Absolutely love it! Exceeded my expectations.,2023-01-13
4221,444,207,4,Absolutely love it! Exceeded my expectations.,2023-07-14
4222,53,921,2,Poor quality and doesn't work as described.,2023-07-09
4223,803,606,4,Absolutely love it! Exceeded my expectations.,2023-01-27
4224,173,879,4,Highly recommend! Excellent quality.,2023-11-19
4225,348,412,5,Highly recommend! Excellent quality.,2023-10-28
4226,845,1189,4,Perfect in every way. Worth every penny!,2023-02-10
4227,648,261,5,Perfect in every way. Worth every penny!,2023-03-12
4228,770,33,2,Very disappointed with this purchase.,2023-12-19
4229,633,1028,3,"Works as expected, nothing special though.",2023-07-13
4230,285,198,5,Perfect in every way. Worth every penny!,2023-10-02
4231,647,671,3,"Works as expected, nothing special though.",2023-05-22
4232,262,710,3,"Good product overall, but has some minor issues.",2023-12-15
4233,736,144,3,"Works as expected, nothing special though.",2023-08-14
4234,805,740,5,Highly recommend! Excellent quality.,2023-10-05
4235,250,515,4,Perfect in every way. Worth every penny!,2023-01-04
4236,540,1079,3,"Good product overall, but has some minor issues.",2023-06-04
4237,47,957,5,Perfect in every way. Worth every penny!,2023-06-09
4238,725,564,5,Highly recommend! Excellent quality.,2023-11-02
4239,624,571,4,Absolutely love it! Exceeded my expectations.,2023-09-02
4240,898,975,4,Highly recommend! Excellent quality.,2023-11-01
4241,778,330,3,"Works as expected, nothing special though.",2023-10-31
4242,492,1173,4,Highly recommend! Excellent quality.,2023-11-27
4243,542,419,4,Highly recommend! Excellent quality.,2023-02-22
4244,825,438,3,"Good product overall, but has some minor issues.",2023-03-08
4245,801,221,5,Absolutely love it! Exceeded my expectations.,2023-08-31
4246,370,433,3,"Works as expected, nothing special though.",2023-10-20
4247,163,1125,4,Perfect in every way. Worth every penny!,2023-02-20
4248,533,562,3,"Good product overall, but has some minor issues.",2023-12-16
