product_id,name,category_id,brand,price,stock_quantity
942,Cross-group national focus group,20,"Smith, Higgins and Johnson",185.65,805
943,Down-sized radical hub,8,Hubbard-Anderson,133.3,194
944,Jeans,23,Levi's,467.01,883
945,Cross-group holistic workforce,17,"Patterson, Villanueva and Richardson",16.06,342
946,Function-based zero tolerance encryption,7,Robinson-Burton,231.03,426
947,Versatile multi-state focus group,19,"Cisneros, Patterson and Weber",171.78,870
948,Focused needs-based standardization,5,"Robinson, Arellano and Scott",278.23,330
949,Laptop,12,LG,41.52,120
950,Re-contextualized uniform instruction set,5,"Rios, Hernandez and Johnston",338.68,479
951,Realigned holistic encryption,19,Burgess-Carter,345.14,486
952,Multi-lateral eco-centric collaboration,20,Smith-Davis,338.83,142
953,Reduced asynchronous productivity,15,Morris-Vasquez,177.8,934
954,Integrated multi-tasking implementation,16,"Coffey, Allen and Powell",62.91,226
955,Jacket,2,Levi's,315.54,102
956,T-Shirt,13,Adidas,109.3,858
957,Automated needs-based interface,10,"Bishop, Taylor and Mason",175.3,65
958,Adaptive context-sensitive ability,19,Evans Group,290.99,655
959,Enterprise-wide system-worthy workforce,10,Young-Cochran,426.05,289
960,Jacket,2,Levi's,123.67,94
961,TV,1,Apple,57.18,412
962,Laptop Max,18,Apple,296.7,911
963,Up-sized impactful info-mediaries,20,Cobb and Sons,355.78,10
964,Cloned cohesive service-desk,28,"Lee, Schmidt and Simmons",210.38,775
965,Innovative leadingedge functionalities,7,Smith and Sons,162.33,583
966,Organized attitude-oriented parallelism,6,Cruz Group,221.31,93
967,Grass-roots clear-thinking budgetary management,16,"Wallace, Hughes and Nunez",223.51,760
968,Cross-platform national Graphical User Interface,3,Carlson PLC,364.26,145
969,Total clear-thinking infrastructure,21,"Edwards, Gibson and Daugherty",376.45,198
970,Cross-platform mission-critical project,5,Watson-Kelly,399.29,883
971,Smartphone,12,Samsung,107.24,650
972,Decentralized impactful intranet,9,Valdez Group,440.71,638
973,Quality-focused bifurcated orchestration,9,"Dixon, Snyder and Johnston",102.66,737
974,Decentralized scalable framework,21,Cunningham-Ramirez,354.79,298
975,Right-sized client-driven algorithm,16,"Andrews, Walker and Walker",348.86,772
976,TV Max,12,Samsung,33.98,202
977,Enterprise-wide leadingedge process improvement,20,Huynh-Townsend,35.02,885
978,Focused optimal concept,16,Jones Group,103.23,289
979,Down-sized even-keeled function,17,Perez-Cummings,310.88,418
980,Focused well-modulated secured line,28,Fritz-Jones,299.38,469
981,Synergistic discrete workforce,20,Ellis LLC,163.41,90
982,Operative foreground contingency,17,Hardin Inc,149.54,735
983,Smartphone Ultra,11,Samsung,145.69,379
984,Reduced needs-based encoding,22,"Palmer, Clay and Marshall",113.25,746
985,Quality-focused motivating hardware,28,Green Ltd,90.19,918
986,Cross-platform multi-tasking definition,15,"Ewing, Mccarthy and Garcia",371.91,38
987,Progressive fault-tolerant productivity,22,Riley Ltd,480.32,302
988,Seamless next generation collaboration,9,Thompson Group,328.17,788
989,De-engineered regional hub,24,Hicks LLC,66.7,248
990,Centralized heuristic infrastructure,9,Lynch-Fowler,428.41,330
991,Persevering secondary array,21,"Leblanc, Wilkins and Davis",73.0,354
992,Pre-emptive mission-critical process improvement,14,Clark-Harvey,470.31,777
993,De-engineered context-sensitive capability,14,Smith PLC,211.91,990
994,Jeans,27,Nike,164.06,972
995,Laptop,18,Samsung,203.08,54
996,Re-contextualized executive application,17,"Schroeder, Hernandez and Woods",98.69,201
997,Jacket,23,Levi's,130.76,363
998,Intuitive hybrid implementation,25,Harris-Arnold,50.94,556
999,Public-key non-volatile data-warehouse,20,Jackson-Gonzalez,101.07,634
1000,Diverse regional moratorium,20,"Garcia, Rocha and Watts",50.08,829
1001,Vision-oriented executive definition,14,"Smith, Jensen and Campbell",18.89,632
1002,Laptop Pro,1,Samsung,454.95,664
1003,Universal foreground challenge,24,Davis Ltd,237.13,409
1004,Extended encompassing core,5,Stevens Inc,216.36,278
1005,Streamlined explicit algorithm,14,Colon-Fletcher,116.96,751
1006,Monitored bi-directional model,17,"Simpson, Solomon and Wilson",38.61,476
1007,Sharable scalable adapter,4,Edwards and Sons,399.64,130
1008,Automated directional task-force,3,Hansen-Kirk,155.45,978
1009,Multi-channeled secondary migration,25,Morris Group,330.49,844
1010,Multi-tiered static standardization,3,Dunn-Benson,399.45,699
1011,Mandatory attitude-oriented firmware,16,Rangel-Gibson,329.79,225
1012,Down-sized systematic framework,26,Murphy-Chan,410.25,757
1013,Dress,13,H&M,403.83,402
1014,Phased high-level website,7,"Nichols, Blankenship and Gamble",221.68,35
1015,Organic multimedia superstructure,17,"Mathews, Browning and Mckenzie",99.44,66
1016,Laptop Pro,18,LG,88.98,288
1017,Managed high-level website,14,Wright-Macias,378.17,814
1018,Object-based optimizing knowledge user,20,Foster-Mendez,261.99,836
1019,Intuitive user-facing paradigm,6,"Dudley, Davis and Nelson",338.37,576
1020,Robust national installation,4,"Webb, Wright and Atkinson",211.98,899
1021,Reactive explicit leverage,19,Lindsey Ltd,291.07,579
1022,T-Shirt,2,Nike,260.49,671
1023,Virtual web-enabled moratorium,4,Davis Ltd,68.92,534
1024,Profound object-oriented firmware,21,Leblanc PLC,30.34,51
1025,Virtual full-range synergy,20,Hernandez-Davis,29.02,871
1026,Jeans,27,H&M,440.65,367
1027,Extended homogeneous firmware,22,"Grant, Atkins and Mejia",436.57,763
1028,Reduced exuding model,3,Flores-Chapman,129.24,172
1029,Face-to-face heuristic moratorium,24,"Thompson, Thompson and Hernandez",171.08,384
1030,Exclusive radical budgetary management,3,Hahn Inc,205.17,223
1031,Headphones Pro,18,Apple,398.72,254
1032,Team-oriented holistic process improvement,24,Hutchinson-Michael,474.14,13
1033,Smartphone Ultra,1,Sony,423.24,727
1034,Persevering interactive concept,24,"Harper, Johnson and Garcia",54.78,735
1035,Programmable discrete workforce,21,"Jenkins, Potter and Delacruz",216.57,16
1036,Smartphone Ultra,12,Apple,480.52,827
1037,Laptop,18,Samsung,375.61,901
1038,Secured responsive neural-net,21,Reynolds-Krueger,249.02,826
1039,TV,1,Sony,219.46,320
1040,Profound next generation approach,10,Perez-Castro,131.7,731
1041,Fully-configurable asynchronous knowledgebase,8,"Anderson, Holmes and Chapman",428.57,867
1042,Enhanced eco-centric capability,21,Hunter Inc,453.35,24
1043,Versatile 24/7 ability,15,"Garner, Woodward and Smith",52.49,848
1044,Adaptive logistical contingency,25,Pace-Ramos,389.51,404
1045,Secured dynamic instruction set,24,"Peters, Moore and Sanchez",399.06,900
1046,Laptop,1,Sony,54.16,563
1047,Optional value-added algorithm,8,Jones and Sons,173.75,743
1048,Operative background encoding,5,Griffith-Sanchez,422.46,71
1049,T-Shirt,23,H&M,177.87,29
1050,Streamlined asymmetric software,4,"Steele, Benson and Henson",346.91,544
1051,TV Ultra,11,Samsung,260.15,314
1052,Monitored encompassing paradigm,25,"Escobar, Ramirez and Collins",355.05,476
1053,Adaptive maximized customer loyalty,22,"Torres, Hughes and Carey",295.38,265
1054,Diverse mission-critical archive,8,"West, Weber and Mendoza",253.88,515
1055,Headphones Max,18,Samsung,35.86,852
1056,Team-oriented user-facing structure,26,Jones Inc,79.0,133
1057,Reduced content-based matrix,10,Bowman Inc,73.78,769
1058,User-friendly disintermediate policy,15,Boyle LLC,138.91,391
1059,Horizontal real-time website,19,Herrera-Jackson,24.24,938
1060,T-Shirt,27,Adidas,293.79,471
1061,Seamless exuding conglomeration,8,Hanson-Davenport,200.84,211
1062,Face-to-face content-based artificial intelligence,8,Jensen-King,200.84,166
1063,Stand-alone fault-tolerant implementation,15,Reese LLC,15.92,208
1064,Headphones Max,18,Samsung,209.19,35
1065,Synergistic static moderator,16,Sullivan-Valenzuela,127.99,232
1066,TV Ultra,1,Sony,327.48,328
1067,Versatile scalable approach,17,"Walker, Castro and French",30.72,775
1068,Jeans,23,Levi's,472.57,566
1069,Jacket,2,H&M,480.34,287
1070,Front-line well-modulated data-warehouse,22,"Chambers, Adams and Duncan",379.72,479
1071,TV Ultra,12,LG,35.92,455
1072,Team-oriented directional architecture,7,Mendoza-Hernandez,407.7,948
1073,Business-focused system-worthy orchestration,14,Diaz-Hood,391.19,360
1074,Persistent zero-defect archive,28,Erickson-Lewis,248.12,541
1075,Laptop Pro,1,LG,438.34,818
1076,Reactive client-driven artificial intelligence,25,"Simpson, Medina and Foster",115.67,674
1077,Decentralized bandwidth-monitored solution,9,Paul-Stewart,12.65,860
1078,Front-line multi-state pricing structure,10,"Oliver, Taylor and Garrison",438.22,502
1079,Dress,23,Adidas,10.41,284
1080,Enhanced maximized extranet,3,"Walker, Sanchez and Keller",162.88,995
1081,Visionary logistical frame,16,"Sullivan, Robinson and Miller",10.11,561
1082,Smartphone Max,12,LG,83.05,494
1083,Extended national help-desk,20,"Diaz, Cummings and Walton",237.21,555
1084,Profound explicit methodology,8,Wilkerson LLC,435.0,863
1085,Dress,23,Nike,411.77,185
1086,Ergonomic stable portal,5,"Solis, Garcia and Armstrong",385.59,362
1087,Function-based incremental portal,15,Anderson-Velez,340.39,413
1088,Ameliorated dedicated alliance,15,"Clayton, Reid and Lynch",163.06,27
1089,Devolved even-keeled middleware,7,Gaines-Smith,385.32,769
1090,Jacket,27,Levi's,160.99,337
1091,Fully-configurable optimizing functionalities,21,"Moss, Duran and Carey",54.69,810
1092,TV Max,11,Sony,72.11,816
1093,Reactive multimedia system engine,24,"Brooks, Mathews and Evans",350.82,521
1094,Polarized actuating knowledge user,5,"Mack, Fuentes and Chandler",349.79,945
1095,Multi-lateral optimal paradigm,26,Wilson-Ford,463.88,220
1096,Extended transitional installation,10,Mills PLC,9.67,12
1097,Smartphone,1,Samsung,298.99,736
1098,Compatible secondary policy,24,"Owens, Miller and Sanchez",103.98,95
1099,Programmable next generation array,14,Horton Group,295.5,986
1100,Laptop Max,18,Samsung,489.32,304
1101,Customer-focused disintermediate database,21,Martin-Jacobs,336.19,502
1102,Dress,13,H&M,263.48,483
1103,Synergistic asynchronous framework,8,Barr-Berry,345.86,877
1104,Implemented optimizing model,21,Wallace and Sons,482.4,435
1105,De-engineered 4thgeneration hierarchy,22,Johnson and Sons,194.64,892
1106,Team-oriented client-driven capacity,22,Rojas Group,225.79,638
1107,Persevering systemic capability,26,Gill and Sons,152.71,539
1108,Profit-focused optimal matrix,19,Villegas PLC,456.74,702
1109,Cross-platform 5thgeneration task-force,9,"Burgess, Swanson and Stephens",279.14,938
1110,Operative leadingedge moderator,10,"Rodriguez, Martin and Nolan",282.06,357
1111,Smartphone Max,12,Sony,386.05,284
1112,Re-engineered global encoding,15,Callahan-Burns,28.02,763
1113,Smartphone Pro,18,Apple,18.73,775
1114,Laptop Pro,18,Apple,445.72,408
1115,Dress,13,Adidas,266.53,404
1116,Total 4thgeneration array,25,Mason-Jones,135.4,51
1117,Grass-roots heuristic archive,24,Bryant PLC,70.85,244
1118,Configurable maximized system engine,4,Bowman PLC,365.69,397
1119,Ameliorated heuristic website,3,Sellers Ltd,356.46,643
1120,Dress,13,Adidas,389.16,163
1121,Jacket,2,Levi's,157.14,926
1122,Digitized motivating complexity,5,Dominguez-Dixon,261.29,186
1123,Customizable dedicated algorithm,8,"Scott, Best and Gamble",440.99,369
1124,Dress,23,Levi's,411.78,150
1125,Organic responsive budgetary management,22,"Barr, Jones and Barron",318.96,561
1126,Smartphone Max,11,LG,423.12,703
1127,Adaptive systematic intranet,6,"Hebert, Gomez and Mcclure",363.59,993
1128,Balanced human-resource definition,22,"Grant, Giles and Davis",275.45,325
1129,Optional optimizing data-warehouse,21,"Cooper, Huff and Lopez",57.06,945
1130,Fully-configurable methodical Graphical User Interface,24,Jones Ltd,189.92,9
1131,Implemented incremental architecture,26,Gardner and Sons,357.53,228
1132,Operative coherent info-mediaries,26,"Scott, Miller and Wise",495.09,480
1133,Synergistic regional utilization,7,"Ochoa, Morgan and Cardenas",5.79,513
1134,Dress,13,H&M,273.58,265
1135,Universal transitional encoding,22,"Swanson, Gillespie and Thornton",496.38,984
1136,Multi-channeled intangible Local Area Network,14,"Thompson, Christian and Anderson",439.76,343
1137,TV,1,LG,70.23,87
1138,Public-key object-oriented architecture,26,Ford-Hogan,377.49,613
1139,Versatile asymmetric open architecture,9,Parker Ltd,195.82,598
1140,Expanded asymmetric array,19,"Smith, Short and Anderson",83.2,284
1141,Public-key human-resource attitude,24,"Miller, Jones and Haynes",20.84,704
1142,Dress,2,H&M,223.89,723
1143,Persevering high-level hierarchy,8,Ferguson Group,187.89,793
1144,Down-sized directional structure,14,"Powers, Lynch and Haas",76.41,553
1145,User-centric foreground strategy,14,Chaney-Ray,254.98,373
1146,Customer-focused web-enabled hub,15,Fletcher PLC,188.04,456
1147,Multi-tiered context-sensitive budgetary management,5,Luna-Johnson,251.48,696
1148,Multi-channeled systemic hub,28,Phillips-Wilson,5.5,66
1149,Dress,23,Levi's,22.71,145
1150,Realigned fresh-thinking standardization,16,Fields Inc,89.27,203
1151,Configurable bi-directional time-frame,25,Yates Inc,268.02,802
1152,Synergized explicit application,25,Bentley-Shelton,131.19,330
1153,TV Max,1,Samsung,200.22,333
1154,Smartphone,12,Samsung,154.38,676
1155,Smartphone Pro,11,LG,487.45,857
1156,Reactive asymmetric matrices,7,"Vaughn, Butler and Diaz",439.91,529
1157,Horizontal motivating orchestration,26,"Jimenez, Fisher and Vincent",129.53,967
1158,Diverse content-based application,9,"Terrell, Osborne and Harrison",251.74,440
1159,Organic upward-trending task-force,5,"Maynard, Murphy and Anderson",193.05,359
1160,Proactive empowering functionalities,7,"Stewart, Sanchez and Williams",306.74,355
1161,Multi-channeled methodical instruction set,25,Beck Ltd,429.46,605
1162,Dress,27,H&M,368.47,846
1163,Multi-tiered multimedia encoding,26,"Galloway, Watson and Williams",144.06,929
1164,Reverse-engineered actuating frame,17,"Davenport, Taylor and Weber",398.45,748
1165,User-friendly maximized challenge,8,Griffin LLC,310.31,112
1166,Multi-channeled coherent policy,10,"Ortega, Hernandez and Campbell",317.21,744
1167,Re-contextualized coherent approach,24,"Whitney, Cole and Smith",354.46,1
1168,Advanced demand-driven infrastructure,9,Romero-Gardner,472.5,368
1169,Switchable asymmetric database,22,"Quinn, Smith and Foster",175.79,384
1170,TV Max,18,Sony,23.16,17
1171,Headphones Ultra,11,LG,139.55,372
1172,Devolved analyzing focus group,28,"Oneal, Stephens and Salazar",276.44,68
1173,Jeans,13,Nike,241.82,153
1174,Persistent mobile contingency,3,Williams-Knight,106.78,142
1175,TV Pro,18,Sony,419.62,66
1176,Focused eco-centric attitude,14,Stone-Moody,199.17,810
1177,T-Shirt,27,H&M,397.52,872
1178,T-Shirt,23,Adidas,413.68,409
1179,Vision-oriented static instruction set,10,Patton LLC,177.25,730
1180,T-Shirt,27,Adidas,263.8,701
1181,Enterprise-wide 24hour focus group,26,"Washington, Acosta and Reid",186.63,276
1182,Up-sized upward-trending productivity,5,Barber Inc,38.03,655
1183,Synchronized eco-centric approach,8,Wilson Group,24.28,955
1184,Intuitive next generation ability,26,Grant and Sons,313.04,938
1185,Smartphone Pro,11,Samsung,409.41,838
1186,Open-source non-volatile synergy,25,Smith Inc,90.71,298
1187,Advanced actuating analyzer,3,Thornton Inc,188.07,810
1188,Organic attitude-oriented data-warehouse,9,"Davis, Martin and Cooke",297.53,105
1189,TV Max,1,Samsung,97.77,90
1190,Up-sized analyzing neural-net,5,"Harrison, Thompson and Schaefer",423.51,601
1191,Dress,23,Nike,231.79,506
1192,Front-line attitude-oriented superstructure,21,Wong-Robertson,18.97,711
1193,Implemented regional capability,8,"Le, Chen and Moore",291.84,187
1194,Up-sized demand-driven frame,3,Hill-Larson,400.72,924
1195,Sharable next generation conglomeration,16,Rice-Melton,422.58,672
1196,Synchronized optimal model,10,"Hendrix, Scott and Bruce",168.0,331
1197,De-engineered 4thgeneration application,21,Caldwell-Aguilar,75.38,81
1198,Expanded next generation alliance,6,Friedman and Sons,386.51,79
1199,Organic tertiary product,28,Miller Group,398.03,361
1200,Multi-tiered interactive Graphic Interface,10,Dyer-Jones,186.66,779
1201,TV Ultra,1,Apple,161.82,410
1202,Decentralized national service-desk,6,"Casey, Thompson and Potter",451.42,529
1203,Innovative discrete budgetary management,15,"Smith, Tyler and King",281.74,397
1204,Re-contextualized multi-tasking framework,25,"Robinson, Lozano and Case",190.64,187
1205,Multi-tiered clear-thinking Graphical User Interface,24,"Weber, Smith and David",246.93,777
1206,Balanced system-worthy product,15,"Greene, Hernandez and Morgan",136.34,540
1207,Ergonomic exuding infrastructure,14,Bell-Walker,254.95,44
1208,Triple-buffered system-worthy methodology,8,Estes PLC,154.34,597
1209,Integrated methodical definition,10,"Kim, Maynard and Brady",331.44,124
1210,Pre-emptive tangible adapter,4,Johnson Inc,206.36,846
1211,Focused modular toolset,19,"Cox, Elliott and Norris",196.63,599
1212,Open-source maximized collaboration,22,Smith-Hughes,392.86,904
1213,Balanced systemic knowledge user,6,"Mason, Bond and Little",231.39,245
1214,Headphones,12,Apple,259.98,855
1215,Business-focused explicit data-warehouse,22,Hardy Group,205.91,111
1216,Dress,2,Nike,404.7,705
1217,Down-sized exuding challenge,25,Hernandez-Nguyen,138.63,30
1218,Laptop Pro,18,Apple,57.43,467
1219,Virtual optimal focus group,3,Haas-Nichols,11.62,322
1220,Enhanced human-resource architecture,15,Ramirez-Sampson,8.66,355
1221,Jeans,2,Adidas,138.86,220
1222,Reverse-engineered bandwidth-monitored model,4,Green LLC,226.2,438
1223,Extended motivating installation,24,Davis-Hill,368.13,795
1224,Compatible grid-enabled complexity,25,"David, Dunn and Cook",191.78,824
1225,Fully-configurable bandwidth-monitored solution,20,Goodman Group,115.34,997
1226,Adaptive maximized collaboration,17,"Jensen, Dalton and Byrd",357.08,616
1227,Sharable solution-oriented product,21,Brown-Crawford,407.0,944
1228,Profound solution-oriented system engine,20,Rogers-Graham,164.1,842
1229,Streamlined content-based architecture,15,Garcia Ltd,184.33,849
1230,Total coherent customer loyalty,3,Pacheco-Wilson,304.99,938
1231,Proactive foreground process improvement,21,Ryan PLC,394.26,594
1232,Laptop Ultra,18,LG,207.97,309
1233,Visionary content-based synergy,4,"Anderson, Mcclain and Mcdonald",138.97,378
1234,Organic intangible access,14,White-Villarreal,145.52,888
1235,Intuitive multi-tasking support,25,Miller Ltd,437.62,446
1236,Upgradable dedicated Internet solution,17,"Diaz, Long and Newton",213.66,495
1237,Laptop Ultra,11,Sony,65.25,572
1238,Cloned background hub,8,Hall-Barry,175.69,315
1239,Automated well-modulated circuit,14,Neal-Perez,280.57,820
1240,Headphones Max,18,Apple,97.08,48
1241,Diverse full-range alliance,28,Harris and Sons,299.47,871
1242,Down-sized dynamic hardware,14,Hernandez Group,240.6,977
1243,Sharable explicit conglomeration,3,Lopez Inc,432.1,904
1244,Object-based transitional standardization,3,"Alvarez, Brown and Young",329.83,108
1245,Multi-channeled needs-based archive,3,"Vasquez, Mathis and Green",81.13,865
1246,Optional neutral hardware,4,Scott-Mays,39.82,794
1247,Jacket,13,H&M,428.01,760
1248,Jacket,13,Adidas,261.93,457
1249,Progressive solution-oriented open system,21,Robinson Ltd,292.79,138
1250,Expanded optimizing Local Area Network,3,Smith Ltd,76.02,293
1251,Function-based discrete customer loyalty,5,"Shaw, Calderon and Knight",213.85,588
1252,Total content-based firmware,16,Simmons and Sons,41.69,47
1253,Smartphone Max,12,Sony,476.64,307
1254,Fundamental grid-enabled support,14,Johnson-Beck,465.87,960
1255,Profound value-added open architecture,20,"Davenport, Hill and Johnson",247.89,809
1256,Organic user-facing ability,4,Fisher Ltd,34.56,988
1257,Smartphone Pro,1,Samsung,285.68,684
1258,Fundamental multi-state portal,17,Mcconnell-Jones,237.97,462
1259,Customer-focused analyzing conglomeration,5,Burton LLC,132.68,766
1260,Reverse-engineered modular architecture,5,Caldwell-Hardy,259.53,752
1261,Universal logistical model,22,Adkins-Williams,223.43,34
1262,Versatile cohesive leverage,7,Diaz-Brown,107.38,488
1263,Horizontal solution-oriented architecture,19,Sanchez-Garcia,108.16,970
1264,Open-architected 24hour process improvement,20,Brown and Sons,346.07,300
1265,Synergized background success,25,Swanson LLC,138.54,23
1266,Intuitive regional support,26,Johnson Ltd,205.29,233
1267,Seamless secondary approach,9,Cole LLC,107.23,924
1268,Virtual bifurcated support,16,"Patton, Mahoney and Vasquez",488.2,358
1269,Total full-range groupware,20,Tucker LLC,115.81,796
1270,Smartphone Max,18,Apple,468.68,43
1271,Customizable exuding time-frame,16,Todd and Sons,40.85,848
1272,Secured actuating help-desk,9,Henry Ltd,164.94,124
1273,Headphones Ultra,12,Apple,108.89,111
1274,Horizontal static solution,16,"Ramirez, Robbins and Martinez",296.11,753
1275,Dress,27,Levi's,365.55,284
1276,Versatile bottom-line superstructure,5,Steele-Ryan,226.13,306
1277,Robust 5thgeneration algorithm,17,Francis Inc,366.87,87
1278,T-Shirt,13,Nike,368.62,379
1279,Seamless 3rdgeneration policy,28,"Miller, Smith and Morrow",195.14,145
1280,T-Shirt,23,Levi's,186.61,778
1281,TV Pro,1,Sony,8.72,905
1282,Quality-focused 24hour adapter,4,"Jones, Morris and Maldonado",47.29,729
1283,Team-oriented systemic website,24,Padilla-Mcdaniel,169.16,825
1284,Pre-emptive motivating knowledgebase,7,Turner-King,65.76,213
1285,Multi-lateral dedicated middleware,15,"Clark, Ramos and Tyler",180.06,276
1286,Exclusive logistical application,6,"Parker, Davis and Ramirez",351.32,96
1287,TV,1,Sony,344.67,320
1288,Enterprise-wide uniform complexity,22,"Johnson, Richard and Wiley",401.86,291
1289,Fundamental static infrastructure,24,Cruz LLC,288.65,922
1290,Open-architected 6thgeneration Graphic Interface,20,Palmer Group,5.97,367
1291,Jeans,2,H&M,45.38,293
1292,Cloned maximized core,6,Williams-Delgado,64.2,628
1293,Exclusive discrete website,20,Yu Ltd,329.03,445
1294,Multi-channeled global hub,8,"Jordan, Murphy and Carr",422.73,410
1295,Enhanced demand-driven intranet,25,Horton Ltd,341.74,579
1296,Expanded responsive productivity,24,Reilly and Sons,497.57,981
1297,Robust full-range protocol,5,"Savage, Mercado and Herrera",107.46,778
1298,Open-architected user-facing software,14,Avery Inc,348.15,394
1299,Versatile human-resource open system,16,Flowers PLC,491.97,331
1300,Smartphone Pro,1,Samsung,232.12,894
1301,Profit-focused directional budgetary management,6,Pugh LLC,413.92,870
1302,Monitored bifurcated capacity,20,Taylor PLC,76.31,933
1303,Intuitive disintermediate throughput,26,Martinez LLC,478.62,855
1304,Synergistic clear-thinking encryption,24,"Hawkins, Porter and Lowe",444.13,308
1305,Balanced mission-critical definition,25,Davis-Barnes,457.76,388
1306,Balanced bottom-line interface,16,Mcguire-Butler,133.37,924
1307,Customer-focused even-keeled paradigm,7,Downs Ltd,349.59,513
1308,Ameliorated context-sensitive service-desk,22,Dominguez LLC,28.25,688
1309,Inverse user-facing definition,14,"Edwards, Jackson and Mason",294.45,34
1310,De-engineered scalable portal,28,Mcguire-Murray,164.94,595
1311,Proactive system-worthy utilization,4,Hill and Sons,302.91,501
1312,Diverse client-server info-mediaries,7,"Baird, Lewis and Page",435.39,872
1313,Innovative 5thgeneration contingency,5,Baker LLC,72.13,825
1314,Triple-buffered human-resource implementation,28,"Cruz, Davis and Spears",167.23,540
1315,Enterprise-wide intermediate adapter,6,"Clark, Andrews and Burke",286.49,157
1316,Exclusive non-volatile functionalities,22,Hudson LLC,178.24,93
1317,Headphones Max,11,Samsung,351.9,896
1318,Laptop Pro,1,Apple,102.94,914
1319,Open-source multimedia open system,8,Swanson-Hernandez,270.03,702
1320,Dress,23,Adidas,309.91,505
1321,Triple-buffered scalable knowledge user,6,Johnston Group,196.9,468
1322,Automated well-modulated parallelism,17,Jenkins PLC,108.25,391
1323,Re-contextualized optimal time-frame,17,Wallace Ltd,492.35,816
1324,Reduced didactic Local Area Network,26,Shields-Medina,337.51,705
1325,Face-to-face transitional analyzer,3,Henry Group,46.42,278
1326,User-friendly methodical algorithm,9,Perez-Cruz,464.18,781
1327,Optional real-time frame,20,Barton Inc,189.21,517
1328,TV Pro,11,LG,79.09,227
1329,Reactive leadingedge collaboration,6,"Oliver, Church and Richardson",329.98,378
1330,Triple-buffered web-enabled success,10,Sanders PLC,191.81,307
1331,Persevering explicit model,20,Mason-Evans,278.04,386
1332,Robust explicit database,16,Rodriguez-Marshall,462.03,214
1333,Multi-layered cohesive budgetary management,24,Pace-Martinez,322.42,667
1334,Self-enabling 5thgeneration process improvement,26,Turner PLC,161.1,706
1335,Compatible context-sensitive interface,25,Roberts-Butler,404.74,865
1336,Jacket,23,H&M,132.33,648
1337,T-Shirt,27,Adidas,78.06,816
1338,Advanced cohesive circuit,15,"Sheppard, Bryant and Salazar",451.16,183
1339,Seamless global service-desk,24,Hamilton-Oliver,263.25,367
1340,Focused 6thgeneration support,14,Moss-Garcia,176.08,687
1341,Synergized real-time solution,10,Mendez-Gordon,47.8,469
1342,TV Ultra,11,Sony,235.96,172
1343,Team-oriented multi-tasking extranet,4,Herring and Sons,268.88,581
1344,Horizontal attitude-oriented data-warehouse,4,"Ryan, White and Pena",334.49,567
1345,Devolved national pricing structure,7,Chambers-Watson,302.97,220
1346,Face-to-face empowering flexibility,28,"White, Estrada and Henry",451.19,181
1347,Phased composite concept,8,"Montgomery, Acosta and Mathis",254.76,697
1348,Upgradable attitude-oriented project,4,Bartlett PLC,229.63,883
1349,Vision-oriented 3rdgeneration implementation,16,"Baker, Allen and Serrano",48.41,512
1350,Smartphone Ultra,12,Apple,355.05,189
1351,Headphones Ultra,11,Apple,411.05,0
1352,Ameliorated local definition,7,"Swanson, Park and Cunningham",159.14,778
1353,Pre-emptive bandwidth-monitored knowledge user,5,Cruz-Thomas,236.83,392
1354,Re-engineered systematic product,15,"Martinez, Collins and Melton",373.19,837
1355,Headphones Ultra,1,Sony,150.09,674
1356,Laptop,11,Samsung,19.35,736
1357,Synergistic intermediate neural-net,14,Rosales-Johnson,201.9,486
1358,Decentralized non-volatile encoding,25,Dunn-Sweeney,28.7,295
1359,Synergistic dedicated capacity,17,Pearson PLC,288.98,897
1360,Re-engineered uniform access,25,"Powell, Fields and Miller",311.82,415
1361,User-friendly stable neural-net,4,Williams Ltd,14.04,148
1362,Function-based 6thgeneration protocol,20,Abbott PLC,414.45,789
1363,Dress,23,Adidas,454.81,774
1364,Adaptive user-facing attitude,5,"Smith, Hooper and Norton",46.99,807
1365,Function-based 24hour paradigm,6,"Frye, Bennett and Rivers",333.54,474
1366,Cross-platform explicit definition,28,"Thompson, Foster and Washington",273.97,238
1367,Exclusive grid-enabled capability,24,"Harris, Salazar and Guerrero",195.85,248
1368,Optional content-based workforce,21,Jackson Ltd,273.21,617
1369,TV Ultra,18,Samsung,213.43,386
1370,Reduced zero tolerance forecast,8,Martinez-Payne,17.89,143
1371,Triple-buffered interactive help-desk,10,Flores Ltd,35.42,280
1372,Jeans,23,H&M,484.86,856
1373,Advanced fault-tolerant throughput,21,Jones Inc,484.27,12
1374,De-engineered radical middleware,16,Padilla-Odonnell,165.13,319
1375,Re-contextualized asynchronous neural-net,19,Howell PLC,41.14,424
1376,Quality-focused non-volatile success,8,Bruce-Schaefer,314.69,4
1377,Centralized value-added project,5,Barron Inc,88.48,587
1378,Headphones Max,18,Sony,220.64,492
1379,T-Shirt,2,Nike,212.32,127
1380,Jacket,2,Nike,426.89,717
1381,Face-to-face mobile emulation,5,Baldwin-Bennett,480.62,407
1382,Cross-platform secondary approach,21,"Watts, French and Clark",497.75,911
1383,TV Pro,18,Apple,468.02,397
1384,Compatible client-server groupware,9,Morgan-Blackwell,342.09,127
1385,Intuitive upward-trending installation,20,Medina-Keith,135.26,545
1386,Triple-buffered motivating hardware,15,Lee-Simon,422.88,330
1387,T-Shirt,13,Levi's,226.47,892
